,Unnamed: 0,name,year,movie_rated,run_length,genres,release_date,rating,num_raters,num_reviews,review_url,movie_id,clean_title
120,65,The Hobbit: The Desolation of Smaug,2013,PG-13,2h 41min,Adventure; Fantasy; ,13 December 2013 (USA),7.8,588294,985,https://www.imdb.com/title/tt1170358/reviews/_ajax?ref_=undefined&paginationKey=,120,the hobbit: the desolation of smaug
121,67,Inside Out,2015,PG,1h 35min,Animation; Adventure; Comedy; ,19 June 2015 (USA),8.1,586923,1027,https://www.imdb.com/title/tt2096673/reviews/_ajax?ref_=undefined&paginationKey=,121,inside out
122,70,2001: A Space Odyssey,1968,G,2h 29min,Adventure; Sci-Fi; ,12 May 1968 (UK),8.3,582718,2143,https://www.imdb.com/title/tt0062622/reviews/_ajax?ref_=undefined&paginationKey=,122,2001: a space odyssey
123,79,Life of Pi,2012,PG,2h 7min,Adventure; Drama; Fantasy; ,21 November 2012 (USA),7.9,567025,914,https://www.imdb.com/title/tt0454876/reviews/_ajax?ref_=undefined&paginationKey=,123,life of pi
124,83,Prometheus,2012,R,2h 4min,Adventure; Mystery; Sci-Fi; ,8 June 2012 (USA),7.0,557986,2543,https://www.imdb.com/title/tt1446714/reviews/_ajax?ref_=undefined&paginationKey=,124,prometheus
125,85,Frozen,2013,PG,1h 42min,Animation; Adventure; Comedy; ,27 November 2013 (USA),7.4,557241,1109,https://www.imdb.com/title/tt2294629/reviews/_ajax?ref_=undefined&paginationKey=,125,frozen
126,86,Into the Wild,2007,R,2h 28min,Adventure; Biography; Drama; ,19 October 2007 (USA),8.1,556447,939,https://www.imdb.com/title/tt0758758/reviews/_ajax?ref_=undefined&paginationKey=,126,into the wild
127,92,Jaws,1975,PG,2h 4min,Adventure; Thriller; ,20 June 1975 (USA),8.0,531977,1203,https://www.imdb.com/title/tt0073195/reviews/_ajax?ref_=undefined&paginationKey=,127,jaws
128,93,Harry Potter and the Chamber of Secrets,2002,PG,2h 41min,Adventure; Fantasy; ,15 November 2002 (USA),7.4,531256,930,https://www.imdb.com/title/tt0295297/reviews/_ajax?ref_=undefined&paginationKey=,128,harry potter and the chamber of secrets
129,96,Harry Potter and the Prisoner of Azkaban,2004,PG,2h 22min,Adventure; Fantasy; ,4 June 2004 (USA),7.9,528503,1592,https://www.imdb.com/title/tt0304141/reviews/_ajax?ref_=undefined&paginationKey=,129,harry potter and the prisoner of azkaban
130,97,Harry Potter and the Goblet of Fire,2005,PG-13,2h 37min,Adventure; Fantasy; ,18 November 2005 (USA),7.7,526115,1980,https://www.imdb.com/title/tt0330373/reviews/_ajax?ref_=undefined&paginationKey=,130,harry potter and the goblet of fire
131,99,Toy Story 2,1999,G,1h 32min,Animation; Adventure; Comedy; ,24 November 1999 (USA),7.9,511239,611,https://www.imdb.com/title/tt0120363/reviews/_ajax?ref_=undefined&paginationKey=,131,toy story 2
132,15,Despicable Me,2010,PG,1h 35min,Animation; Comedy; ,9 July 2010 (USA),7.6,488575,359,https://www.imdb.com/title/tt1323594/reviews/_ajax?ref_=undefined&paginationKey=,132,despicable me
133,16,Ice Age,2002,PG,1h 21min,Animation; Adventure; Comedy; ,15 March 2002 (USA),7.5,428802,491,https://www.imdb.com/title/tt0268380/reviews/_ajax?ref_=undefined&paginationKey=,133,ice age
134,17,Zootopia,2016,PG,1h 48min,Animation; Adventure; Comedy; ,4 March 2016 (USA),8.0,417226,710,https://www.imdb.com/title/tt2948356/reviews/_ajax?ref_=undefined&paginationKey=,134,zootopia
135,18,Beauty and the Beast,1991,G,1h 24min,Animation; Fantasy; ,22 November 1991 (USA),8.0,408618,433,https://www.imdb.com/title/tt0101414/reviews/_ajax?ref_=undefined&paginationKey=,135,beauty and the beast
136,19,Shrek 2,2004,PG,1h 33min,Animation; Adventure; Comedy; ,19 May 2004 (USA),7.2,407523,542,https://www.imdb.com/title/tt0298148/reviews/_ajax?ref_=undefined&paginationKey=,136,shrek 2
137,20,Kung Fu Panda,2008,PG,1h 32min,Animation; Action; Adventure; ,6 June 2008 (USA),7.5,406720,425,https://www.imdb.com/title/tt0441773/reviews/_ajax?ref_=undefined&paginationKey=,137,kung fu panda
138,21,Big Hero 6,2014,PG,1h 42min,Animation; Action; Adventure; ,7 November 2014 (USA),7.8,398088,557,https://www.imdb.com/title/tt2245084/reviews/_ajax?ref_=undefined&paginationKey=,138,big hero 6
139,22,Tangled,2010,PG,1h 40min,Animation; Adventure; Comedy; ,24 November 2010 (USA),7.7,393285,489,https://www.imdb.com/title/tt0398286/reviews/_ajax?ref_=undefined&paginationKey=,139,tangled
140,23,Wreck-It Ralph,2012,PG,1h 41min,Animation; Adventure; Comedy; ,2 November 2012 (USA),7.7,369053,443,https://www.imdb.com/title/tt1772341/reviews/_ajax?ref_=undefined&paginationKey=,140,wreck-it ralph
141,24,Brave,2012,PG,1h 33min,Animation; Adventure; Comedy; ,22 June 2012 (USA),7.1,361913,515,https://www.imdb.com/title/tt1217209/reviews/_ajax?ref_=undefined&paginationKey=,141,brave
142,25,Despicable Me 2,2013,PG,1h 38min,Animation; Adventure; Comedy; ,3 July 2013 (USA),7.3,361388,321,https://www.imdb.com/title/tt1690953/reviews/_ajax?ref_=undefined&paginationKey=,142,despicable me 2
143,26,Aladdin,1992,G,1h 30min,Animation; Adventure; Comedy; ,25 November 1992 (USA),8.0,360969,330,https://www.imdb.com/title/tt0103639/reviews/_ajax?ref_=undefined&paginationKey=,143,aladdin
144,27,Madagascar,2005,PG,1h 26min,Animation; Adventure; Comedy; ,27 May 2005 (USA),6.9,355365,420,https://www.imdb.com/title/tt0351283/reviews/_ajax?ref_=undefined&paginationKey=,144,madagascar
145,28,Cars,2006,G,1h 57min,Animation; Comedy; ,9 June 2006 (USA),7.1,354991,663,https://www.imdb.com/title/tt0317219/reviews/_ajax?ref_=undefined&paginationKey=,145,cars
146,29,Coco,2017,PG,1h 45min,Animation; Adventure; ,22 November 2017 (USA),8.4,345200,1087,https://www.imdb.com/title/tt2380307/reviews/_ajax?ref_=undefined&paginationKey=,146,coco
147,30,Princess Mononoke,1997,PG-13,2h 14min,Animation; Adventure; Fantasy; ,19 December 1997 (USA),8.4,326489,702,https://www.imdb.com/title/tt0119698/reviews/_ajax?ref_=undefined&paginationKey=,147,princess mononoke
148,31,Spider-Man: Into the Spider-Verse,2018,PG,1h 57min,Animation; Action; Adventure; ,14 December 2018 (USA),8.4,326477,1810,https://www.imdb.com/title/tt4633694/reviews/_ajax?ref_=undefined&paginationKey=,148,spider-man: into the spider-verse
149,32,The Lego Movie,2014,PG,1h 40min,Animation; Action; Adventure; ,7 February 2014 (USA),7.7,317860,554,https://www.imdb.com/title/tt1490017/reviews/_ajax?ref_=undefined&paginationKey=,149,the lego movie
150,33,Howl's Moving Castle,2004,PG,1h 59min,Animation; Adventure; ,17 June 2005 (USA),8.2,313971,435,https://www.imdb.com/title/tt0347149/reviews/_ajax?ref_=undefined&paginationKey=,150,howl's moving castle
151,34,Monsters University,2013,G,1h 44min,Animation; Adventure; Comedy; ,21 June 2013 (USA),7.3,311892,331,https://www.imdb.com/title/tt1453405/reviews/_ajax?ref_=undefined&paginationKey=,151,monsters university
152,35,The Simpsons Movie,2007,PG-13,1h 27min,Animation; Adventure; Comedy; ,27 July 2007 (USA),7.3,303713,849,https://www.imdb.com/title/tt0462538/reviews/_ajax?ref_=undefined&paginationKey=,152,the simpsons movie
153,36,How to Train Your Dragon 2,2014,PG,1h 42min,Animation; Action; Adventure; ,13 June 2014 (USA),7.8,296544,404,https://www.imdb.com/title/tt1646971/reviews/_ajax?ref_=undefined&paginationKey=,153,how to train your dragon 2
154,37,The Nightmare Before Christmas,1993,PG,1h 16min,Animation; Fantasy; ,29 October 1993 (USA),8.0,283685,522,https://www.imdb.com/title/tt0107688/reviews/_ajax?ref_=undefined&paginationKey=,154,the nightmare before christmas
155,38,My Neighbor Totoro,1988,G,1h 26min,Animation; Fantasy; ,13 July 1990 (USA),8.2,273795,464,https://www.imdb.com/title/tt0096283/reviews/_ajax?ref_=undefined&paginationKey=,155,my neighbor totoro
156,39,Shrek the Third,2007,PG,1h 33min,Animation; Adventure; Comedy; ,18 May 2007 (USA),6.1,272620,360,https://www.imdb.com/title/tt0413267/reviews/_ajax?ref_=undefined&paginationKey=,156,shrek the third
157,40,A Bug's Life,1998,G,1h 35min,Animation; Adventure; Comedy; ,25 November 1998 (USA),7.2,259956,368,https://www.imdb.com/title/tt0120623/reviews/_ajax?ref_=undefined&paginationKey=,157,a bug's life
158,41,Moana,2016,PG,1h 47min,Animation; Adventure; Comedy; ,23 November 2016 (USA),7.6,256243,521,https://www.imdb.com/title/tt3521164/reviews/_ajax?ref_=undefined&paginationKey=,158,moana
159,42,Ice Age: The Meltdown,2006,PG,1h 31min,Animation; Adventure; Comedy; ,31 March 2006 (USA),6.8,249504,267,https://www.imdb.com/title/tt0438097/reviews/_ajax?ref_=undefined&paginationKey=,159,ice age: the meltdown
160,43,Kung Fu Panda 2,2011,PG,1h 30min,Animation; Action; Adventure; ,26 May 2011 (USA),7.2,245225,243,https://www.imdb.com/title/tt1302011/reviews/_ajax?ref_=undefined&paginationKey=,160,kung fu panda 2
161,44,Mulan,1998,G,1h 28min,Animation; Adventure; ,19 June 1998 (USA),7.6,242128,312,https://www.imdb.com/title/tt0120762/reviews/_ajax?ref_=undefined&paginationKey=,161,mulan
162,45,Incredibles 2,2018,PG,1h 58min,Animation; Action; Adventure; ,15 June 2018 (USA),7.6,236249,1067,https://www.imdb.com/title/tt3606756/reviews/_ajax?ref_=undefined&paginationKey=,162,incredibles 2
163,46,Corpse Bride,2005,PG,1h 17min,Animation; Drama; ,23 September 2005 (USA),7.3,235900,521,https://www.imdb.com/title/tt0121164/reviews/_ajax?ref_=undefined&paginationKey=,163,corpse bride
164,47,Finding Dory,2016,PG,1h 37min,Animation; Adventure; Comedy; ,17 June 2016 (USA),7.3,231496,427,https://www.imdb.com/title/tt2277860/reviews/_ajax?ref_=undefined&paginationKey=,164,finding dory
165,48,The Little Mermaid,1989,G,1h 23min,Animation; Fantasy; ,17 November 1989 (USA),7.6,229928,279,https://www.imdb.com/title/tt0097757/reviews/_ajax?ref_=undefined&paginationKey=,165,the little mermaid
166,49,Rango,2011,PG,1h 47min,Animation; Adventure; Comedy; ,4 March 2011 (USA),7.2,229568,400,https://www.imdb.com/title/tt1192628/reviews/_ajax?ref_=undefined&paginationKey=,166,rango
167,50,Grave of the Fireflies,1988,Not Rated,1h 29min,Animation; Drama; War; ,26 July 1989 (USA),8.5,221955,707,https://www.imdb.com/title/tt0095327/reviews/_ajax?ref_=undefined&paginationKey=,167,grave of the fireflies
168,51,Megamind,2010,PG,1h 35min,Animation; Action; Comedy; ,5 November 2010 (USA),7.2,221204,255,https://www.imdb.com/title/tt1001526/reviews/_ajax?ref_=undefined&paginationKey=,168,megamind
169,52,Ice Age: Dawn of the Dinosaurs,2009,PG,1h 34min,Animation; Adventure; Comedy; ,1 July 2009 (USA),6.9,217346,148,https://www.imdb.com/title/tt1080016/reviews/_ajax?ref_=undefined&paginationKey=,169,ice age: dawn of the dinosaurs
170,53,Hotel Transylvania,2012,PG,1h 31min,Animation; Comedy; ,28 September 2012 (USA),7.1,217079,225,https://www.imdb.com/title/tt0837562/reviews/_ajax?ref_=undefined&paginationKey=,170,hotel transylvania
171,54,The Adventures of Tintin,2011,PG,1h 47min,Animation; Action; Adventure; ,21 December 2011 (USA),7.3,212112,497,https://www.imdb.com/title/tt0983193/reviews/_ajax?ref_=undefined&paginationKey=,171,the adventures of tintin
172,55,Minions,2015,PG,1h 31min,Animation; Adventure; Comedy; ,10 July 2015 (USA),6.4,206432,352,https://www.imdb.com/title/tt2293640/reviews/_ajax?ref_=undefined&paginationKey=,172,minions
173,56,Rio,2011,G,1h 36min,Animation; Adventure; Comedy; ,15 April 2011 (USA),6.9,201298,212,https://www.imdb.com/title/tt1436562/reviews/_ajax?ref_=undefined&paginationKey=,173,rio
174,57,Cloudy with a Chance of Meatballs,2009,PG,1h 30min,Animation; Adventure; Comedy; ,18 September 2009 (USA),6.9,198668,183,https://www.imdb.com/title/tt0844471/reviews/_ajax?ref_=undefined&paginationKey=,174,cloudy with a chance of meatballs
175,58,Hercules,1997,G,1h 33min,Animation; Adventure; Comedy; ,27 June 1997 (USA),7.3,198490,218,https://www.imdb.com/title/tt0119282/reviews/_ajax?ref_=undefined&paginationKey=,175,hercules
176,59,Madagascar: Escape 2 Africa,2008,PG,1h 29min,Animation; Adventure; Comedy; ,7 November 2008 (USA),6.6,198485,144,https://www.imdb.com/title/tt0479952/reviews/_ajax?ref_=undefined&paginationKey=,176,madagascar: escape 2 africa
177,60,Tarzan,1999,G,1h 28min,Animation; Adventure; ,18 June 1999 (USA),7.3,196820,296,https://www.imdb.com/title/tt0120855/reviews/_ajax?ref_=undefined&paginationKey=,177,tarzan
178,61,The Lion King,2019,PG,1h 58min,Animation; Adventure; Drama; ,19 July 2019 (USA),6.9,195404,2871,https://www.imdb.com/title/tt6105098/reviews/_ajax?ref_=undefined&paginationKey=,178,the lion king
179,62,Fantastic Mr. Fox,2009,PG,1h 27min,Animation; Adventure; Comedy; ,25 November 2009 (USA),7.9,191094,323,https://www.imdb.com/title/tt0432283/reviews/_ajax?ref_=undefined&paginationKey=,179,fantastic mr. fox
180,63,Coraline,2009,PG,1h 40min,Animation; Drama; ,6 February 2009 (USA),7.7,189260,375,https://www.imdb.com/title/tt0327597/reviews/_ajax?ref_=undefined&paginationKey=,180,coraline
181,64,"South Park: Bigger, Longer & Uncut",1999,R,1h 21min,Animation; Comedy; Fantasy; ,30 June 1999 (USA),7.7,189125,957,https://www.imdb.com/title/tt0158983/reviews/_ajax?ref_=undefined&paginationKey=,181,"south park: bigger, longer & uncut"
182,65,Ice Age: Continental Drift,2012,PG,1h 28min,Animation; Adventure; Comedy; ,13 July 2012 (USA),6.6,186465,152,https://www.imdb.com/title/tt1667889/reviews/_ajax?ref_=undefined&paginationKey=,182,ice age: continental drift
183,66,The Croods,2013,PG,1h 38min,Animation; Action; Adventure; ,22 March 2013 (USA),7.2,185579,234,https://www.imdb.com/title/tt0481499/reviews/_ajax?ref_=undefined&paginationKey=,183,the croods
184,67,Bolt,2008,PG,1h 36min,Animation; Adventure; Comedy; ,21 November 2008 (USA),6.8,184675,214,https://www.imdb.com/title/tt0397892/reviews/_ajax?ref_=undefined&paginationKey=,184,bolt
185,68,Toy Story 4,2019,G,1h 40min,Animation; Adventure; Comedy; ,21 June 2019 (USA),7.8,184363,1271,https://www.imdb.com/title/tt1979376/reviews/_ajax?ref_=undefined&paginationKey=,185,toy story 4
186,69,Shrek Forever After,2010,PG,1h 33min,Animation; Adventure; Comedy; ,21 May 2010 (USA),6.3,179074,210,https://www.imdb.com/title/tt0892791/reviews/_ajax?ref_=undefined&paginationKey=,186,shrek forever after
187,70,The Secret Life of Pets,2016,PG,1h 27min,Animation; Adventure; Comedy; ,8 July 2016 (USA),6.5,178058,333,https://www.imdb.com/title/tt2709768/reviews/_ajax?ref_=undefined&paginationKey=,187,the secret life of pets
188,71,Who Framed Roger Rabbit,1988,PG,1h 44min,Animation; Adventure; Comedy; ,22 June 1988 (USA),7.7,177334,286,https://www.imdb.com/title/tt0096438/reviews/_ajax?ref_=undefined&paginationKey=,188,who framed roger rabbit
189,72,Snow White and the Seven Dwarfs,1937,Approved,1h 23min,Animation; Fantasy; ,4 February 1938 (USA),7.6,175923,250,https://www.imdb.com/title/tt0029583/reviews/_ajax?ref_=undefined&paginationKey=,189,snow white and the seven dwarfs
190,73,The Emperor's New Groove,2000,G,1h 18min,Animation; Adventure; Comedy; ,15 December 2000 (USA),7.3,173677,326,https://www.imdb.com/title/tt0120917/reviews/_ajax?ref_=undefined&paginationKey=,190,the emperor's new groove
191,74,Your Name.,2016,PG,1h 46min,Animation; Drama; Fantasy; ,7 April 2017 (USA),8.4,173204,624,https://www.imdb.com/title/tt5311514/reviews/_ajax?ref_=undefined&paginationKey=,191,your name.
192,75,Enchanted,2007,PG,1h 47min,Animation; Comedy; ,21 November 2007 (USA),7.0,172996,419,https://www.imdb.com/title/tt0461770/reviews/_ajax?ref_=undefined&paginationKey=,192,enchanted
193,76,Chicken Run,2000,G,1h 24min,Animation; Adventure; Comedy; ,23 June 2000 (USA),7.0,172974,388,https://www.imdb.com/title/tt0120630/reviews/_ajax?ref_=undefined&paginationKey=,193,chicken run
194,77,Sausage Party,2016,R,1h 29min,Animation; Adventure; Comedy; ,12 August 2016 (USA),6.1,170630,544,https://www.imdb.com/title/tt1700841/reviews/_ajax?ref_=undefined&paginationKey=,194,sausage party
195,78,The Iron Giant,1999,PG,1h 26min,Animation; Action; Adventure; ,6 August 1999 (USA),8.0,167070,577,https://www.imdb.com/title/tt0129167/reviews/_ajax?ref_=undefined&paginationKey=,195,the iron giant
196,79,The Polar Express,2004,G,1h 40min,Animation; Adventure; Comedy; ,10 November 2004 (USA),6.6,167034,521,https://www.imdb.com/title/tt0338348/reviews/_ajax?ref_=undefined&paginationKey=,196,the polar express
197,80,Happy Feet,2006,PG,1h 48min,Animation; Adventure; Comedy; ,17 November 2006 (USA),6.4,165838,585,https://www.imdb.com/title/tt0366548/reviews/_ajax?ref_=undefined&paginationKey=,197,happy feet
198,81,Pocahontas,1995,G,1h 21min,Animation; Adventure; Drama; ,23 June 1995 (USA),6.7,164719,262,https://www.imdb.com/title/tt0114148/reviews/_ajax?ref_=undefined&paginationKey=,198,pocahontas
199,82,Shark Tale,2004,PG,1h 30min,Animation; Adventure; Comedy; ,1 October 2004 (USA),6.0,162954,317,https://www.imdb.com/title/tt0307453/reviews/_ajax?ref_=undefined&paginationKey=,199,shark tale
200,83,Lilo & Stitch,2002,PG,1h 25min,Animation; Adventure; Comedy; ,21 June 2002 (USA),7.2,162337,394,https://www.imdb.com/title/tt0275847/reviews/_ajax?ref_=undefined&paginationKey=,200,lilo & stitch
201,84,The Jungle Book,1967,G,1h 18min,Animation; Adventure; ,18 October 1967 (USA),7.6,161262,170,https://www.imdb.com/title/tt0061852/reviews/_ajax?ref_=undefined&paginationKey=,201,the jungle book
202,85,Mary and Max,2009,Not Rated,1h 32min,Animation; Comedy; Drama; ,9 April 2009 (Australia),8.1,159951,232,https://www.imdb.com/title/tt0978762/reviews/_ajax?ref_=undefined&paginationKey=,202,mary and max
203,86,Beowulf,2007,PG-13,1h 55min,Animation; Action; Adventure; ,16 November 2007 (USA),6.2,159254,535,https://www.imdb.com/title/tt0442933/reviews/_ajax?ref_=undefined&paginationKey=,203,beowulf
204,87,Madagascar 3: Europe's Most Wanted,2012,PG,1h 33min,Animation; Adventure; Comedy; ,8 June 2012 (USA),6.8,157811,187,https://www.imdb.com/title/tt1277953/reviews/_ajax?ref_=undefined&paginationKey=,204,madagascar 3: europe's most wanted
205,88,Akira,1988,R,2h 4min,Animation; Drama; Sci-Fi; ,16 July 1988 (Japan),8.0,157623,526,https://www.imdb.com/title/tt0094625/reviews/_ajax?ref_=undefined&paginationKey=,205,akira
206,89,Space Jam,1996,PG,1h 28min,Animation; Adventure; Comedy; ,15 November 1996 (USA),6.4,157470,184,https://www.imdb.com/title/tt0117705/reviews/_ajax?ref_=undefined&paginationKey=,206,space jam
207,90,Over the Hedge,2006,PG,1h 23min,Animation; Adventure; Comedy; ,19 May 2006 (USA),6.7,155579,292,https://www.imdb.com/title/tt0327084/reviews/_ajax?ref_=undefined&paginationKey=,207,over the hedge
208,91,Cars 2,2011,G,1h 46min,Animation; Adventure; Comedy; ,24 June 2011 (USA),6.1,153400,336,https://www.imdb.com/title/tt1216475/reviews/_ajax?ref_=undefined&paginationKey=,208,cars 2
209,92,Rise of the Guardians,2012,PG,1h 37min,Animation; Action; Adventure; ,21 November 2012 (USA),7.3,152650,215,https://www.imdb.com/title/tt1446192/reviews/_ajax?ref_=undefined&paginationKey=,209,rise of the guardians
210,93,One Hundred and One Dalmatians,1961,G,1h 19min,Animation; Adventure; Comedy; ,25 January 1961 (USA),7.2,148001,138,https://www.imdb.com/title/tt0055254/reviews/_ajax?ref_=undefined&paginationKey=,210,one hundred and one dalmatians
211,94,Antz,1998,PG,1h 23min,Animation; Adventure; Comedy; ,2 October 1998 (USA),6.5,143835,307,https://www.imdb.com/title/tt0120587/reviews/_ajax?ref_=undefined&paginationKey=,211,antz
212,95,Castle in the Sky,1986,PG,2h 5min,Animation; Adventure; Drama; ,2 August 1986 (Japan),8.0,143574,231,https://www.imdb.com/title/tt0092067/reviews/_ajax?ref_=undefined&paginationKey=,212,castle in the sky
213,96,Monsters vs. Aliens,2009,PG,1h 34min,Animation; Action; Adventure; ,27 March 2009 (USA),6.4,143391,211,https://www.imdb.com/title/tt0892782/reviews/_ajax?ref_=undefined&paginationKey=,213,monsters vs. aliens
214,97,Nausicaä of the Valley of the Wind,1984,PG,1h 57min,Animation; Adventure; Fantasy; ,25 November 1987 (USA),8.1,142815,236,https://www.imdb.com/title/tt0087544/reviews/_ajax?ref_=undefined&paginationKey=,214,nausica of the valley of the wind
